inSmi	refIdx2	Sim
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	27	0.0533
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	24	0.0531
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	80	0.0514
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	67	0.0510
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	32	0.0500
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	52	0.0499
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	44	0.0493
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	43	0.0485
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	70	0.0477
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	29	0.0467
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	96	0.0467
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	46	0.0463
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	65	0.0462
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	47	0.0461
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	41	0.0454
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	16	0.0449
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	97	0.0446
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	45	0.0436
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	82	0.0432
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	10	0.0426
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	9	0.0424
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	37	0.0423
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	14	0.0422
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	87	0.0418
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	3	0.0409
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	95	0.0401
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	77	0.0398
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	2	0.0390
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	94	0.0383
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	4	0.0365
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	88	0.0361
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	93	0.0348
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	100	0.0346
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	0	0.0329
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	91	0.0325
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	66	0.0303
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	12	0.0292
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	61	0.0255
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	89	0.0252
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	36	0.0249
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	68	0.0232
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	1	0.0230
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	18	0.0123
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	6	0.0121
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	34	0.0112
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	19	0.0104
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	11	0.0063
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	99	0.0052
CC[n+]1c(oc(c1c2ccccc2)c3ccccc3)/C=C/N(C)c4ccccc4	90	0.0007
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	17	0.1508
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	30	0.1435
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	24	0.1401
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	59	0.1349
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	78	0.1342
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	75	0.1202
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	64	0.1163
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	28	0.1154
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	48	0.1137
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	74	0.1133
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	41	0.1128
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	61	0.1126
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	53	0.1047
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	92	0.1046
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	33	0.1046
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	31	0.1042
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	85	0.1038
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	12	0.1030
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	40	0.0971
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	7	0.0953
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	23	0.0904
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	67	0.0903
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	38	0.0902
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	95	0.0896
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	72	0.0890
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	29	0.0876
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	51	0.0868
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	73	0.0854
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	39	0.0850
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	98	0.0848
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	22	0.0843
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	13	0.0839
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	8	0.0836
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	69	0.0827
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	57	0.0817
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	86	0.0814
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	10	0.0795
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	84	0.0795
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	45	0.0784
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	20	0.0754
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	62	0.0748
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	47	0.0745
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	15	0.0740
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	43	0.0738
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	16	0.0719
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	80	0.0714
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	96	0.0709
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	79	0.0704
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	52	0.0694
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	32	0.0684
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	35	0.0677
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	56	0.0670
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	42	0.0670
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	58	0.0666
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	65	0.0664
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	37	0.0654
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	0	0.0641
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	60	0.0636
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	49	0.0629
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	97	0.0627
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	81	0.0627
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	87	0.0622
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	55	0.0621
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	82	0.0619
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	50	0.0610
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	27	0.0607
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	100	0.0607
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	14	0.0595
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	26	0.0578
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	77	0.0572
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	63	0.0571
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	54	0.0569
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	76	0.0563
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	9	0.0554
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	91	0.0552
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	25	0.0522
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	83	0.0518
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	34	0.0505
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	6	0.0498
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	71	0.0498
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	70	0.0491
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	46	0.0464
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	3	0.0442
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	94	0.0412
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	66	0.0409
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	5	0.0402
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	89	0.0381
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	68	0.0379
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	44	0.0377
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	1	0.0365
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	93	0.0329
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	88	0.0329
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	36	0.0315
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	18	0.0288
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	2	0.0272
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	4	0.0249
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	19	0.0141
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	99	0.0079
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	11	0.0052
CCCCN(C)CCCNC(=O)c1ccc(c(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl	90	0.0039
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	48	0.3362
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	28	0.1398
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	80	0.1343
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	62	0.1322
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	85	0.1237
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	30	0.1187
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	78	0.1125
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	86	0.1121
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	40	0.1119
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	71	0.1110
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	13	0.1067
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	15	0.1040
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	65	0.1015
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	42	0.1007
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	82	0.0999
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	57	0.0991
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	60	0.0969
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	24	0.0969
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	54	0.0966
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	16	0.0950
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	46	0.0947
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	56	0.0932
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	55	0.0903
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	50	0.0902
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	39	0.0901
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	70	0.0898
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	76	0.0872
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	33	0.0866
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	83	0.0854
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	59	0.0851
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	21	0.0843
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	75	0.0840
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	58	0.0833
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	84	0.0829
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	20	0.0828
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	72	0.0821
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	10	0.0820
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	8	0.0819
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	49	0.0810
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	26	0.0794
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	27	0.0780
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	9	0.0777
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	31	0.0763
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	45	0.0755
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	74	0.0742
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	73	0.0721
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	67	0.0706
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	81	0.0699
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	12	0.0690
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	23	0.0677
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	98	0.0649
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	64	0.0649
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	3	0.0644
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	69	0.0634
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	37	0.0632
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	32	0.0597
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	17	0.0595
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	43	0.0580
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	63	0.0546
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	29	0.0545
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	92	0.0539
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	52	0.0530
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	53	0.0527
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	79	0.0514
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	38	0.0513
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	95	0.0509
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	7	0.0509
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	14	0.0501
Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3[nH]c4cc5ccccc5cc4n3	61	0.0492
