CTISMILES	_internalID_
CCN(C1CCN(CC1)CC[C@@H](c2cc(cc(c2)F)F)N3CCN(CC3)S(=O)(=O)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951909
c1ccc2c(c1)c3c([nH]2)C(=O)NCC3	CHEMBL444810
Cc1ccc2c(c1)c(c(n2CC(=O)O)C)c3ccnc4c3cccc4Cl	CHEMBL378730
Cn1cnc(c1/C=C/c2ccnc(n2)N)c3ccccc3	CHEMBL526925
c1ccc(cc1)Oc2ccccc2C(=O)N	CHEMBL2152586
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc2ccc(cc2)Br	CHEMBL1720929
c1ccc2c(c1)nc(o2)c3cc(cnc3N)c4cnn(c4)C5CCN(CC5)C(=O)CO	CHEMBL1200147
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C	CHEMBL1170
COc1cccc2c1c(nn2Cc3cccc(c3)CNC(=O)[C@@H]4COCCN4)NS(=O)(=O)c5ccc(s5)Cl	CHEMBL2326624
CC(=O)Nc1nc2c(s1)C(=O)NCCC2	CHEMBL562743
CCCSc1nc2ccc(cc2s1)NC(=O)CCNC(=O)NCCOc3ccc(cc3)CC(C(=O)O)C(=O)O	CHEMBL2059009
Cc1ccccc1n2c(nc3cccc(c3c2=O)C)Cn4c5c(c(n4)c6ccc(c(c6)F)O)c(ncn5)N	CHEMBL1213085
CC(C)COc1cc(cc(c1)OC(C)C)C(=O)Nc2ccc(cn2)C(=O)O	CHEMBL381434
c1cc(ccc1[C@@H](CC2CCOCC2)C(=O)Nc3nccs3)S(=O)(=O)C4CC4	CHEMBL517534
CNC(=O)c1ccc2c(c1)nc(cc2O)c3cccnc3	CHEMBL1645493
CN(C)CCCN(C)S(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4	CHEMBL70824
CCCNC(=O)Nc1ccc(cc1Cl)Oc2c3cc(c(cc3ncn2)OC)OC	CHEMBL406381
C[C@H](C(=O)NC)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cccc(c5)F	CHEMBL256994
COc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(cc3)F	CHEMBL1576727
CNc1cccc(n1)CCCc2ccc(s2)C[C@@H](C(=O)O)NC(=O)c3c(cccc3Cl)Cl	CHEMBL2030964
COc1ccc(cc1)c2c3c(n[nH]2)-c4ccccc4C3=O	CHEMBL281470
CCOc1cc2c(cc1NC(=O)/C=C/CN(C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL180022
c1ccc(cc1)COc2cc(ccc2C(=O)Nc3cccnc3)OCCCN4CCCC4	CHEMBL1824388
c1cc(cc(c1)O)NC(=O)c2ccc(cc2OCc3cscn3)OCCCN4CCCC4	CHEMBL1824377
c1ccc2c(c1)CCC3(C2)C(=O)NC(=O)N3	CHEMBL93029
CC(CCc1cccc(c1)OCc2ccc3ccccc3n2)CC(=O)O	CHEMBL318021
c1cc(ccc1COc2ccc(cc2CNCCO)Br)Cl	CHEMBL1626156
Cc1ncc(nc1C(=O)N)c2ccc(cc2)[C@H]3CC[C@@H](CC3)CC(=O)O	CHEMBL2178954
Cc1ccc(cc1)CCOCCNS(=O)(=O)CCCNCCc2ccc(c3c2sc(n3)O)O	CHEMBL324875
CCN(C1CCN(CC1)CC[C@@H](c2ccccc2)c3ccc(cc3)S(=O)(=O)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL211866
CS(=O)(=O)c1cccc(c1)CNc2c(cnc(n2)Nc3ccc4c(c3)CCC(=O)N4)C(F)(F)F	CHEMBL514554
c1ccc(c(c1)Nc2nnc(o2)C(=O)Nc3ccc(cc3)N4CCCCC4)F	CHEMBL2036573
CNC(=O)c1ccc(cc1)CC(=O)N(C)C2CCN(CC2)Cc3ccc(cc3)C(F)(F)F	CHEMBL2010834
c1ccc(cc1)c2c(oc(n2)O)c3ccccc3	CHEMBL1485846
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)F	CHEMBL478407
CC[C@@H](C)NC(=O)c1ccc(cc1)Oc2ccc(cc2)C#C[C@@]3(CN4CCC3CC4)O	CHEMBL1940295
c1ccc(c(c1)C#N)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1165588
Cn1c2ccc(cc2ccc1=O)COc3cc(cc(c3)F)C4(CCOCC4)OC	CHEMBL20403
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)C(=O)N4CCN(CC4)C)F	CHEMBL451462
C1CCN(C1)c2c(c(nc(n2)C#N)N3CCOCC3)N	CHEMBL470916
CCOC(=O)c1ccc(cc1)OCCC2(CCN(CC2)c3ccc(nn3)C)C#N	CHEMBL1835907
c1cc2c(cc1Cl)SCC(=O)N2	CHEMBL1867535
Cc1ccc(cc1n2cnc3ccc(cc3c2=O)N4CCN(CC4)C)NC(=O)c5ccccc5OC	CHEMBL2031224
CN([C@H]1CCN(C[C@H]1OC)Cc2ccc(cc2)C(F)(F)F)C(=O)Cc3ccc(cc3)n4cnnn4	CHEMBL2010846
c1ccc(c(c1)Nc2nnc(o2)C(=O)Nc3ccc(nc3)Oc4cccnc4)F	CHEMBL2036584
COc1cc2c(cc1CN3CC[C@@H](C3)C(=O)N)c(ncn2)Nc4cccc(c4F)Cl	CHEMBL380454
c1ccc(cc1)c2ccn3ccnc3c2c4ccc(cc4)C5(CCC5)N	CHEMBL2035033
COc1ccc(c(c1)OC)Cn2c(nnc2[C@@H](Cc3c[nH]c4c3cccc4)NC(=O)C5CCNCC5)CCc6c[nH]c7c6cccc7	CHEMBL2113324
CC1(C(=O)N(C(=O)N1)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])C	CHEMBL1274
COc1cc2c(cc1CN3CCC[C@H]3CC(=O)N)c(ncn2)Nc4cccc(c4F)Cl	CHEMBL377772
c1ccc2c(c1)C(N(C2=O)C3CCOCC3)C(=O)NCc4ccc(cc4)OC(F)(F)F	CHEMBL2164371
CNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3nccc4	CHEMBL520003
CCN1c2cc3c(cc2C(C1=O)(C)C)[nH]c-4c3CCCc5c4n[nH]c5C	CHEMBL223147
CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4n3)Cl)SCC5(CC5)CC(=O)O)O	CHEMBL787
c1cc(ccc1F)S(=O)(=O)N2CCCN(CC2)c3nccc(n3)C(F)(F)F	CHEMBL1480201
COc1ccccc1NC(=O)c2cc3ccccc3cc2O	CHEMBL2094499
CN1CCC(CC1)Oc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL214798
CCOc1ccc2c(c1)c(c(o2)C(=O)NC(CCSC)c3[nH]c4cccnc4n3)C	CHEMBL1770477
c1cc(c2cc(sc2c1)C(=N)N)/C=C/c3ccc4c(c3)OCO4	CHEMBL282625
Cc1ccc(c(c1)NCc2ccc3c(c2)n(c(n3)NCCCN4CCOCC4)Cc5c(ccc(n5)C)O)CCCO	CHEMBL408963
CCc1cc(n[nH]1)Nc2c(cnc(n2)NCc3cc(no3)c4ccccn4)Br	CHEMBL2088112
CN(Cc1cc2c(cc1OC)ncnc2Nc3cccc(c3F)Cl)[C@@H](COC)C(=O)N	CHEMBL379905
CC1(C=Cc2c(c3ccccc3nc2O)O1)C	CHEMBL1507844
c1ccc2c(c1)c(c[nH]2)c3ccnc(n3)N	CHEMBL48082
C[C@@H](Cc1cc(cc(c1)F)F)Oc2cc(cc(c2)O[C@@H](C)COC)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778356
CC1(CC1)c2c(cnn2c3ccc(cc3)C(=O)O)C(=O)NC4C5CC6CC(C5)CC4C6	CHEMBL2177608
COc1cc2c(cc1OCCCN3CCC(CC3)CO)ncnc2Nc4cc(n[nH]4)CC(=O)Nc5cccc(c5)F	CHEMBL216769
c1ccc(cc1)NC(=O)Nc2cnns2	CHEMBL505661
c1cc(cc(c1)F)COc2ccc(cc2Cl)Nc3c4c([nH]nc4ncn3)OCCN5CCC(CC5)O	CHEMBL255376
CC(C)(C)OC(=O)N1CCN(CC1)c2cnc(cn2)OCc3ccc(cc3)S(=O)(=O)C	CHEMBL2086653
c1cc(ccc1COc2ccc(cc2CN3CCOCC3)Br)Cl	CHEMBL391379
CC(C)(C)c1ccc(cc1)C(CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O	CHEMBL17157
CN1CCC(CC1)Oc2cccc3c2c(ncn3)Nc4ccc(c(c4)Cl)OC	CHEMBL197525
CCN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)Cc4ccc(cc4)S(=O)(=O)N	CHEMBL179877
C[C@@H](c1ccccc1)Oc2cc(cc(c2)OC(C)C)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL379153
CN1CCN(CC1)c2ccc(cn2)NC(=O)c3nnc(o3)Nc4ccccc4F	CHEMBL2036576
CC[C@H]1CN(CCN1C2CCN(CC2)Cc3ccc(cc3F)Cl)c4c(cc(cn4)C(=O)NCC)Cl	CHEMBL1681882
CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccccc5	CHEMBL274713
COc1cc2c(ccnc2cc1OCCCN3CCOCC3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F	CHEMBL1230609
CC(C)(C)CNCCn1c2c(c(ncn2)N)nc1Sc3cc(ccc3I)OC	CHEMBL381115
Cc1cc(no1)CNc2nccc(n2)Nc3cc(n[nH]3)CCc4cc(cc(c4)OC)OC	CHEMBL2088260
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)C(=O)CN6CCC(CC6)C(=O)N7CCOCC7)C	CHEMBL398648
CN(C1CCN(CC1)Cc2ccc(cc2)C(F)(F)F)C(=O)Cc3ccc(cc3F)S(=O)(=O)C	CHEMBL2010832
COc1ccc(c(c1)NC(=O)Cc2cccs2)OC	CHEMBL393037
Cc1cc(nc(n1)SCC(=O)c2ccccc2)O	CHEMBL1800250
COc1cc2c(cc1OC/C=C/CN3CCCC3)ncnc2Nc4ccc(cc4F)Cl	CHEMBL28148
Cc1ccc(cc1)S(=O)(=O)Nc2c(c(nn2C3CCSCC3)C)C(=O)N[C@@H](C)C(C)(C)C	CHEMBL1934418
CC(C)Oc1cc(cc2c1c(ncn2)Nc3c(ccc(n3)OC)Cl)OCCN4CCN(CC4)C	CHEMBL371688
Cc1ccc(cc1)S(=O)(=O)Nc2c(c(nn2c3ccccc3)C)C(=O)N[C@@H](C)C(C)(C)C	CHEMBL1916282
c1cc2c3c([nH]c2c(c1)Br)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2163584
c1ccc(cc1)NC(=O)c2ccc(cc2OCc3ccccc3F)OCCCN4CCCC4	CHEMBL1824606
CC(C)Oc1cc(cc(c1)Oc2ccccc2)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778364
CC(C)(C(=O)N[C@H](Cc1c[nH]c2c1cccc2)c3nnc(n3Cc4ccc(cc4)OC)CCc5c[nH]c6c5cccc6)N	CHEMBL374643
Cc1c([nH]c(c1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/c4cc(ccc4NC3=O)F	CHEMBL1721885
CC(=O)N1CCN(CC1)c2ccc(cc2)NC(=O)c3nnc(o3)Nc4ccccc4F	CHEMBL2036577
C[C@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL428777
c1cc(ccc1Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl)F	CHEMBL402584
C[C@H](C(=O)N1CCOCC1)Oc2cccc3c2c(ncn3)Nc4ccc5c(c4)cnn5Cc6ccccn6	CHEMBL256576
c1ccc(cc1)c2csc(n2)N3CCN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2069324
CN1CCC(CC1)Oc2cc3c(cc2OC)ncnc3Nc4ccc(c(c4)Cl)F	CHEMBL276154
c1ccc(cc1)CCC(=O)c2ccccc2	CHEMBL490512
c1ccc(cc1)CNC(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1461377
COc1cc2c(cc1OCc3ccnc(c3)C#N)ncnc2Nc4c(ccc5c4OCO5)Cl	CHEMBL354145
CSc1nc(n2c(n1)nc(n2)c3ccco3)N	CHEMBL1090123
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)F	CHEMBL476993
Cc1ccc(cc1O)Nc2c3cc(c(cc3ncn2)OC)OC	CHEMBL478442
Cc1cc(ccc1OCc2cccc(c2)F)Nc3c4c([nH]nc4ncn3)OCCN5CCC(CC5)O	CHEMBL438536
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c3ncc(cn3)OCc4ccc(cc4)S(=O)(=O)C	CHEMBL2086667
c1cc(c(cc1[C@@H]2C[C@H]2Nc3c4c(nc(n3)SCCC(F)(F)F)n(nn4)[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO)F)F	CHEMBL249789
CC(C)Cn1c2c(c(c(s2)Cc3ccccc3C(F)(F)F)C(=O)N(C)C)c(=O)n(c1=O)C	CHEMBL208330
c1ccc(c(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F)F	CHEMBL1163965
c1cc(ccc1C(=O)C2CCN(CC2)C(=O)c3ccc(cc3)F)F	CHEMBL1164374
c1cc(ccc1C(C2CC2)NC(=O)C3(CCN(CC3)c4c5cc[nH]c5ncn4)N)Cl	CHEMBL2325983
CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3occ4)Cl	CHEMBL1270670
CN([C@H]1CCN(C[C@H]1F)Cc2ccc(cc2)C(F)(F)F)C(=O)Cc3ccc(cc3)n4cnnn4	CHEMBL2010844
CCc1ccc(cc1)NC(=O)c2ccc3cc(ccc3c2)C(=N)N	CHEMBL111660
CCc1cc(n[nH]1)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3ccc(c4)OC	CHEMBL2023486
Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3	CHEMBL1427458
c1cc(ccc1C2(CCCC2)C(=O)Nc3nnc(o3)C(=O)Nc4ccc(cc4)N5CCOCC5)Cl	CHEMBL2036739
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3	CHEMBL1607077
CC(C)n1c2ccc(cc2c3c1ccc(c3)F)NC(=O)N4CCOCC4	CHEMBL432628
Cc1cc(cc(c1)c2c(c3cc(ccc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCNCCCCc6ccncc6)C	CHEMBL48616
CN1CCC(CC1)Oc2cccc3c2c(ncn3)Nc4ccc(c(c4)Cl)OCc5cnccn5	CHEMBL436511
c1cc(cc(c1)S(=O)(=O)N2CCOCC2)c3cn4cccnc4n3	CHEMBL1439795
Cc1cc(=O)oc2c1cc3c(c2)NCCC3	CHEMBL1451129
Cc1cc(ccc1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(C=O)O)F	CHEMBL1784339
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCOC	CHEMBL514384
c1ccc2c(c1)CC(C(=O)N2CC(=O)NO)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL233034
CCn1c2ccccc2c3c1ccc(c3)NC(=O)CCc4ccncc4	CHEMBL325475
c1cc(c(c(c1)F)CS(=O)(=O)N2CCN(CC2)c3c(cccn3)C(F)(F)F)F	CHEMBL2153174
C[C@@H](Cc1ccccc1)Oc2cc(cc(c2)OC(C)C)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL205816
Cc1cc(c(c(c1)C)N2C(=O)CC(C2=O)Sc3ccccc3N)C	CHEMBL1875812
C[C@@H](C(=O)N)N(C)Cc1cc2c(cc1OC)ncnc2Nc3cccc(c3F)Cl	CHEMBL207687
CN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)Cc4ccc(cc4)Cl	CHEMBL183293
c1ccc(cc1)CN2CCC[C@H](C2)CN3CCN(CC3)C(=O)Nc4ccc(c(c4)Cl)Cl	CHEMBL2036753
CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3cccc4c3OCC4	CHEMBL1270772
COc1cc(ccc1Nc2ncc(c(n2)c3cnc4n3cccc4)Cl)C5CCNCC5	CHEMBL1809046
CCn1c2c(c(=O)n(c1=O)CC)nc([nH]2)c3ccccc3	CHEMBL11348
CC(=O)N1CCC(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl	CHEMBL1809045
CCN(C1CCN(CC1)CCC(c2ccccc2)c3ccc(cc3)NS(=O)(=O)Cc4ccccc4)C(=O)Cc5ccc(cc5)S(=O)(=O)C	CHEMBL372733
CN(c1nnc(s1)C23CC4CC(C2)CC(C4)C3)C(=O)c5ccco5	CHEMBL1497967
Cc1cnc(s1)NC(=O)Cc2ccccc2	CHEMBL425300
CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)O)N[C@@H]4C[C@H]4c5ccccc5	CHEMBL398295
COc1ccc(cc1OC)C(=O)Nc2ccc(cc2)N3CCCC3	CHEMBL1501191
c1ccc(cc1)Oc2cccc3c2c(n[nH]3)NCc4cccc(c4)Cl	CHEMBL188313
CN1CC(C1)(C(=O)N)N(C)Cc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL207718
c1cc(oc1)c2nc3nc(nc(n3n2)N)NCCc4ccc(cc4)O	CHEMBL113142
CCCc1cc(n[nH]1)Nc2c(cnc(n2)NCc3cc(no3)C)Br	CHEMBL2088094
COc1cccc(c1)NC(=O)Cn2cc(cn2)Oc3c4cc(c(cc4ncn3)OC)OC	CHEMBL1940108
CCn1c2ccccc2c3c1ccc(c3)NC(=O)N4CCOCC4	CHEMBL119247
COc1ccc(c(c1C(=O)c2cnc(nc2N)NC3CCN(CC3)S(=O)(=O)C)F)F	CHEMBL384304
c1cc2c(=O)cc(oc2c(c1)c3ccc(c(c3)OCC4CC4)NC(=O)CN5CCOCC5)N6CCOCC6	CHEMBL1669154
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(sc3[nH]2)Cl	CHEMBL218714
CN1CCC(CC1)Oc2cccc3c2c(ncn3)Nc4ccc(c(c4)Cl)OCc5ccccn5	CHEMBL193544
CS(=O)(=O)c1ccc(cc1)Oc2ccc(cc2)C#C[C@@]3(CN4CCC3CC4)O	CHEMBL1940306
CN(C)C(=O)[C@@H]([C@H](Cc1ccccc1)NC(=O)c2cc3cc(ccc3[nH]2)Cl)O	CHEMBL319136
c1cc2c(c(c1)Nc3ccnc(n3)Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)c(n[nH]2)Cl	CHEMBL1270279
CS(=O)(=O)Cc1cc(nc(n1)c2ccc3c(c2)cc[nH]3)N4CC5CCC(C4)O5	CHEMBL2030448
CCn1c(=O)ccc2c1nc(nc2)Nc3ccc(c(c3)OC)OC	CHEMBL140689
c1cc(ccc1C2(CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)O)F	CHEMBL2346970
c1ccc(cc1)c2cn(c3c2c(ncn3)O)c4ccc(cc4)Br	CHEMBL1423878
CC1(CN(CCN1c2ncc(cn2)OCc3ccc(cc3)S(=O)(=O)C)C(=O)OC(C)(C)C)C	CHEMBL2086663
CC(c1ccccc1)n2cnc3ccccc3c2=O	CHEMBL1997966
CCN(C1CCN(CC1)CC[C@@H](c2ccccc2)N3CCN(CC3)S(=O)(=O)CC(F)(F)F)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951899
Cc1ccc(cc1)S(=O)(=O)Nc2c(c(nn2C(C)(C)C)C)C(=O)N[C@@H](C)C(C)(C)C	CHEMBL1934270
c1ccc2c(c1)CC(C(=O)N2CC(=O)N)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL395955
CN([C@@H]1CCN(C[C@@H]1OC)Cc2ccc(cc2)C(F)(F)F)C(=O)Cc3ccc(cc3)n4cnnn4	CHEMBL2010847
c1cc2ccc(cc2nc1)c3ccc(cc3)S(=O)(=O)N4CCC5(CC4)CN(C(=O)CO5)C6CC6	CHEMBL2147032
COc1cc2c(cc1OC)ncnc2Nc3cc(c(cc3F)Cl)NC(=O)c4ccccc4	CHEMBL184685
CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)NC(=O)S3	CHEMBL595
c1ccc(cc1)c2c(n(cn2)C[C@H]3CCCO3)c4nc5c(ncnc5s4)N	CHEMBL1079772
CCc1nc2c(n1CCCCNS(=O)(=O)C)c3ccccc3nc2N	CHEMBL549344
CN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)C4CCC4	CHEMBL181502
CNC(=O)[C@H]1CCCN1Cc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL383760
CCN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)NCc4c(cccc4F)F	CHEMBL1163803
CCn1cc(cn1)NC(=O)Cc2ccc(cc2)Oc3c4cc(c(cc4ncn3)OC)OC	CHEMBL1940272
c1cc(c(cc1Cl)c2ccnn2C3CNC3)Oc4cc(c(cc4F)S(=O)(=O)Nc5ncns5)F	CHEMBL2325642
c1ccnc(c1)COc2ccc(cc2Cl)Nc3c4c([nH]nc4ncn3)OCCN5CCOCC5	CHEMBL271705
CNc1cccc(n1)CCOc2ccc(cc2)C[C@@H](C(=O)O)NC(=O)c3c(cncc3Cl)Cl	CHEMBL2030808
C[C@@H](COC)Oc1cc(cc(c1)Oc2cccc(c2)F)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778370
c1cc(c(c(c1)Cl)C(=O)N[C@@H](Cc2ccc(cc2)OCCc3ccc4c(n3)NCCO4)C(=O)O)Cl	CHEMBL2031169
Cc1ccc(cc1)S(=O)(=O)Nc2c(c(nn2c3ccccc3)C)C(=O)NC4CCCCC4	CHEMBL1916274
CSCCC(c1[nH]c2ccccc2n1)NC(=O)c3c(ccs3)Cl	CHEMBL1770471
C[C@H]1COCCN1c2c3ccc(nc3nc(n2)n4ccnc4)c5ccc(c(c5)CO)OC	CHEMBL2336318
c1ccc(cc1)c2cc3cccn3nc2c4ccc(cc4)C5(CCC5)N	CHEMBL2035018
COc1cc2c(cc1OCCCN3CCC(CC3)CO)ncnc2Nc4ncc(s4)CC(=O)Nc5cccc(c5)F	CHEMBL201307
CC(C)Oc1cc(cc2c1c(ncn2)Nc3c(ccc(n3)OC)Cl)OCCN4CCOCC4	CHEMBL425209
c1ccc(cc1)C(c2ccc3c(c2)nc(cc3O)c4cccnc4)O	CHEMBL1645496
c1cc(nc(c1)NC2CCCC2)CCOc3ccc(cc3)C[C@@H](C(=O)O)NC(=O)c4c(cccc4Cl)Cl	CHEMBL2031173
c1ccc(cc1)c2cccc3c2oc(cc3=O)N4CCOCC4	CHEMBL98350
Cc1ccc(cc1)SCc2cc(n(n2)C)O	CHEMBL3145143
COCCOc1cc2c(cc1OC)c(cnn2)Nc3cc(c(cc3F)Cl)O	CHEMBL150826
CC(C)(C)Cn1c2ccccc2c3c1ccc(c3)NC(=O)N4CCOCC4	CHEMBL119426
C#CCN(Cc1ccc2c(c1)c(nc(n2)CSc3nccc(n3)O)O)c4ccc(cc4)C(=O)NCc5cccc(c5)[N+](=O)[O-]	CHEMBL161349
CCn1c2ccccc2cc-3c(=O)n(c(=O)nc13)C	CHEMBL472210
c1cnc(nc1/C=C/c2c(nc3n2ccs3)Cl)N	CHEMBL507202
COc1ccc(nc1)CNC(=O)c2ccc(cc2)Oc3ccc(cc3)C#C[C@@]4(CN5CCC4CC5)O	CHEMBL1940286
COc1cc(cc(c1OC)OC)c2cc(c(nc2)N)c3[nH]c4ccccc4n3	CHEMBL534044
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCN(CC6)CC(CN7CCN(CC7)C(=O)C)O)C	CHEMBL401352
CN(CCOc1ccc(cc1)C[C@@H](C(=O)O)Nc2ccccc2C(=O)c3ccccc3)c4ccccn4	CHEMBL434063
C[C@@H](c1ccccc1F)NC2=NC(=O)[C@@](S2)(C)C(F)(F)F	CHEMBL218006
COc1cc2c(cc1OCCCNCCO)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4)F	CHEMBL386253
CC(C)c1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(C4)CC3C5	CHEMBL2177603
c1ccc(cc1)c2cc(ncn2)N	CHEMBL1770733
Cc1ccc(cc1N(C)c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)CN5CCOCC5)CO	CHEMBL1762541
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)[C@H](C)CNC(=O)N6CCC(CC6)c7ccncc7)C	CHEMBL399779
COCCOc1ccc(cc1)c2cc(c(s2)NC(=O)N)C(=O)N	CHEMBL453222
C[C@H](C(=O)N1CCCC1)Oc2cccc3c2c(ncn3)Nc4ccc5c(c4)cnn5Cc6ccccn6	CHEMBL256575
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCC(CC6)CNC(=O)N7CCOCC7)C	CHEMBL249771
c1ccc(cc1)C(=O)NNc2nc3ccccc3o2	CHEMBL1369237
CC(C)CN(CCCOc1cc2c(cc1OC)c(ncn2)Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4F)F)CCO	CHEMBL216053
CC/C(=C(\c1ccccc1)/c2ccc(cc2)/C=C/C(=O)O)/c3ccccc3	CHEMBL33899
Cc1ncc(n1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)N(C)CCOC	CHEMBL485602
Cc1ccc(cc1n2cnc3ccc(cc3c2=O)N4CCN(CC4)C)C(=O)Nc5ccon5	CHEMBL2031461
c1ccc(cc1)C(=O)Nc2ccccc2	CHEMBL115523
c1c(cc(c(c1F)COc2c(c(sn2)NC(=O)NCCCCN3CCCC3)C(=O)N)F)Br	CHEMBL253969
Cc1ccc(nc1)NC(=O)C(CCOC)Oc2c3cnn(c3ncn2)c4ccccc4C(F)(F)F	CHEMBL2206788
CC(C)(C)Cn1c(cc2c1nc(nc2)C#N)CN3C(=O)CC4(C3=O)CCNCC4	CHEMBL249966
c1ccc(c(c1)C2=c3cc(ccc3=NC(=O)CN2)[N+](=O)[O-])Cl	CHEMBL452
c1ccc(cc1)Cn2cnc3c2ncnc3N	CHEMBL266094
Cc1ccccc1C(=O)NC2CCN(CC2)Cc3ccccc3	CHEMBL1481633
CS(=O)(=O)n1c2ccccc2c3c1ccc(c3)NC(=O)N4CCOCC4	CHEMBL443809
c1ccc(cc1)NC(=O)c2ccc(cc2OCc3cccnc3)OCCCN4CCCC4	CHEMBL1824609
CSc1ccn(c(=O)n1)Cc2ccc(cc2)Cl	CHEMBL1328239
Cc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2	CHEMBL447571
COc1cnc(cn1)c2ccccc2C(CNC(=O)c3ccc(nc3)COCC(F)(F)F)(F)F	CHEMBL2147316
