// this file was created using the eMolecule database on 7/27/2014
//type	idx	codeName
lin74	2306	S=c:s:s
lin74	2307	S-N-c:o
lin74	2308	*#*-*-*:*=*-*-*
lin74	2309	*#*-*-*:*=*-*
lin74	2310	*#*-*-*:*=*-*=*
lin74	2311	*=*-*=*-*:*:*=*
lin74	2312	C=c:n
lin74	2313	C=c:n:c
lin74	2314	C=C-N-n
lin74	2315	C-C-C-c:c:n-
lin74	2316	C-S-C-c:c-C=
lin74	2317	*=*-*:*=*-*:*:*
lin74	2318	*=*-*:*=*-*:*
lin74	2319	C-O-P-C
lin74	2320	*=*-*-*:*-*=*:*
lin74	2321	c-c:s:n
lin74	2322	Cl-C-c
lin74	2323	C-C-N-
lin74	2324	O-n:n:n
lin74	2325	Cl-C-C-S
lin74	2326	*#*-*-*-*:*-*=*
lin74	2327	C-C=c:n
lin74	2328	*-*:*:*=*-*-*-*
lin74	2329	*:*-*-*:*:*:*-*
lin74	2330	C-c:c-N-c:n-
lin74	2331	*:*=*-*=*-*-*:*
lin74	2332	*-*:*:*-*#*-*:*
lin74	2333	*-*:*:*-*#*-*
lin74	2334	*:*-*-*:*:*:*:
lin74	2335	*#*-*:*-*:*:*-*
lin74	2336	*=*:*-*=*-*-*
lin74	2337	*=*:*:*=*-*:*-*
lin74	2338	*-*-*=*:*:*-*-*
lin74	2339	N=c:c-c
lin74	2340	C-C-c:c-N-c:c-
lin74	2341	C-C-C-c:c-C=
lin74	2342	C-C-N-N-
lin74	2343	*-*-*-*:*=*-*:*
lin74	2344	c-N=c:s
lin74	2345	*#*-*:*-*=*
lin74	2346	N-C-P-c
lin74	2347	C-S-n:c
lin74	2348	C-S-n
lin74	2349	*:*=*-*-*-*:*-
lin74	2350	*-*:*=*-*-*-*-*
lin74	2351	*-*=*-*-*=*:*:*
lin74	2352	*-*=*-*-*=*:*
lin74	2353	*=*:*-*-*-*:*:
lin74	2354	*=*:*-*:*:*=*
lin74	2355	*-*=*:*-*:*:*:*
lin74	2356	*-*=*:*-*:*:*
lin74	2357	*-*=*:*-*:*
lin74	2358	c=C-c:s
lin74	2359	c:n-C-n
lin74	2360	n-C-n
lin74	2361	*-*-*-*=*:*-*-
lin74	2362	C-C-C-C-C-C-O-
lin74	2363	C-N-n:c-S-C=
lin74	2364	C-C-c:c-n:c-
lin74	2365	*:*:*-*:*-*-*-*
lin74	2366	C-C-O-n
lin74	2367	*-*-*:*:*-*#*-*
lin74	2368	*-*:*:*=*-*-*:*
lin74	2369	C#C-C-S
lin74	2370	C=C-N-O
lin74	2371	Cl-c:n-c
lin74	2372	*=*-*-*-*:*-*#*
lin74	2373	n-c:n:o
lin74	2374	C-n:c=C
lin74	2375	*=*-*:*-*:*-*-*
lin74	2376	*-*#*-*-*-*:*
lin74	2377	*-*#*-*-*-*:*:*
lin74	2378	*:*-*=*-*=*:*:*
lin74	2379	*:*:*-*=*-*=*:*
lin74	2380	*:*-*=*-*=*:*
lin74	2381	*:*:*-*=*-*=*
lin74	2382	*:*-*=*-*=*
lin74	2383	F-C-C-S
lin74	2384	*-*#*-*-*-*=*
lin74	2385	O-c:n:s
lin74	2386	C-C-C-c:n-
lin74	2387	C-N-C-N=c:n-
lin74	2388	C-N-C-c:n-
lin74	2389	Br-c:c-Br
lin74	2390	*=*:*:*=*-*-*:*
lin74	2391	*-*-*:*=*-*-*=*
lin74	2392	Cl-C-C-n
lin74	2393	C=C-N=O
lin74	2394	Cl-C-c:c
lin74	2395	*-*#*-*:*:*-*
lin74	2396	*:*:*:*-*=*-*=*
lin74	2397	C-C-P
lin74	2398	*-*-*:*-*=*-
lin74	2399	C-C-N=C-c:c-
lin74	2400	c-N=c:n
lin74	2401	*=*-*-*-*-*-*#*
lin74	2402	N-N=c
lin74	2403	I-c:c-N
lin74	2404	*:*-*-*:*:*-*-*
lin74	2405	N-c:n-N
lin74	2406	N#C-N
lin74	2407	*-*#*-*:*:*-*-*
lin74	2408	O=c:n-S
lin74	2409	C-O-S
lin74	2410	N#C-S
lin74	2411	C-N-c:c-C=N-
lin74	2412	*:*-*=*:*:*-*:*
lin74	2413	*#*-*-*:*-*#*
lin74	2414	*:*-*:*-*-*-*-*
lin74	2415	Br-c:n:n
lin74	2416	*:*-*-*-*=*-*-*
lin74	2417	Cl-C-F
lin74	2418	*-*:*-*:*-*-*:
lin74	2419	Br-c:n-C
lin74	2420	*-*=*-*=*-*-*-
lin74	2421	N#C-C-O
lin74	2422	O-c:o
lin74	2423	O-c:o:c
lin74	2424	C-C-P=O
lin74	2425	*:*-*=*:*-*:*:*
lin74	2426	*:*-*=*:*-*:*
lin74	2427	C-C-O-S
lin74	2428	C-O-S=O
lin74	2429	C-C-N-C=C-C=
lin74	2430	*=*:*:*-*-*:*=*
lin74	2431	*#*-*:*:*-*#*
lin74	2432	Br-C-C-C
lin74	2433	*-*-*-*-*=*:*=*
lin74	2434	*=*:*:*-*=*-*-*
lin74	2435	*=*:*:*-*-*-*-
lin74	2436	*-*=*-*-*#*
lin74	2437	N#C-N-c
lin74	2438	*:*-*=*-*-*=*:*
lin74	2439	*:*:*-*=*-*-*=*
lin74	2440	*:*-*=*-*-*=*
lin74	2441	Cl-C=C-c
lin74	2442	*=*-*-*-*=*:*
lin74	2443	*=*-*-*-*=*:*:*
lin74	2444	*-*#*-*-*:*:*:*
lin74	2445	*-*#*-*-*:*:*
lin74	2446	*-*#*-*-*:*
lin74	2447	c-P-c:c
lin74	2448	c-P-c
lin74	2449	*-*=*-*:*-*:*-
lin74	2450	*=*-*=*-*=*-*-
lin74	2451	C-N-C-N-C-N=
lin74	2452	C-N-c:c-c:n-
lin74	2453	c:c:c:c:c:s:
lin74	2454	C-N-C-N-O-
lin74	2455	*-*:*-*:*:*-*#*
lin74	2456	*:*-*-*:*-*:*:
lin74	2457	*-*:*-*:*:*-
lin74	2458	*:*-*:*-*-*:*:
lin74	2459	*:*-*:*:*-*-*:
lin74	2460	*:*-*-*:*:*-*:
lin74	2461	*=*-*:*-*:*:*-
lin74	2462	S=c:o:c
lin74	2463	S=c:o
lin74	2464	N=N-c:n
lin74	2465	*:*-*:*-*:*-*:*
lin74	2466	*-*-*#*-*:*:*-*
lin74	2467	*:*-*:*-*=*-*:*
lin74	2468	C-c:c-c:c:c-
lin74	2469	C-C-N-c:c-C-S-
lin74	2470	*:*-*:*-*-*-*
lin74	2471	S-C-n:c
lin74	2472	S-C-n
lin74	2473	*:*:*:*-*-*:*-*
lin74	2474	*:*:*-*-*:*-*
lin74	2475	*:*:*:*:*-*:*:
lin74	2476	*-*:*:*:*-*#*-*
lin74	2477	*=*-*-*-*=*-*#*
lin74	2478	*#*-*:*-*-*:*=*
lin74	2479	I-c:c:n
lin74	2480	C-S-O-c
lin74	2481	*-*=*:*:*-*-*=*
lin74	2482	Cl-c:s:n
lin74	2483	C-N-C#N
lin74	2484	*:*-*-*=*-*-*-
lin74	2485	N-N=N-c
lin74	2486	*=*:*-*-*:*=*
lin74	2487	*-*:*:*-*=*:*-*
lin74	2488	S-c:c-n
lin74	2489	*=*-*:*-*=*-*=*
lin74	2490	*:*:*-*=*:*-*:*
lin74	2491	C=C-C=c
lin74	2492	C-C-c:c-c:n-
lin74	2493	C-C-C-C-C-S-
lin74	2494	C-C-C-N=C-S-
lin74	2495	c-S-c:o
lin74	2496	*-*:*:*-*:*-*#*
lin74	2497	*:*-*-*:*-*
lin74	2498	C-O-n:n
lin74	2499	O-c:n:o
lin74	2500	*=*-*=*:*:*:*-*
lin74	2501	*=*-*=*:*:*-*-*
lin74	2502	*=*-*=*:*:*-*
lin74	2503	C=N-C-S
lin74	2504	*=*-*=*-*-*-*-
lin74	2505	C#C-C-c
lin74	2506	*-*-*=*:*-*=*
lin74	2507	*=*:*:*:*-*=*-*
lin74	2508	*#*-*:*-*-*:*-*
lin74	2509	*-*-*#*-*-*-*:*
lin74	2510	Br-C=C
lin74	2511	*-*:*=*-*-*-*=*
lin74	2512	*-*-*#*-*-*:*:*
lin74	2513	*-*-*#*-*-*:*
lin74	2514	*=*:*=*-*=*-*
lin74	2515	*#*-*-*:*:*-*=*
lin74	2516	C-C-C-S-
lin74	2517	C-C-N=C-c:c-O-
lin74	2518	*=*:*:*-*:*-*
lin74	2519	c-S-C-n
lin74	2520	S-C-n:n
lin74	2521	*-*=*-*-*-*-
lin74	2522	*=*-*-*#*
lin74	2523	O-n:o:n
lin74	2524	O-n:o
lin74	2525	O-C-S
lin74	2526	*=*-*=*:*:*-*:*
lin74	2527	*:*:*-*-*:*-*-*
lin74	2528	*=*:*-*=*-*-*:*
lin74	2529	*:*:*-*=*-*-*-*
lin74	2530	*=*:*-*:*-*
lin74	2531	C-C-C=c
lin74	2532	*-*:*=*-*-*=*-*
lin74	2533	N-N-O
lin74	2534	*-*#*-*=*
lin74	2535	*=*:*:*:*-*=*
lin74	2536	*:*=*-*-*-*-*-
lin74	2537	S-C=c
lin74	2538	C=N-C-n
lin74	2539	*=*:*=*-*=*-*:*
lin74	2540	B
lin74	2541	C-C-S-C-N=
lin74	2542	C-N-c:n-C-N=
lin74	2543	C-C-N-C=N-N-
lin74	2544	c-n:s:c
lin74	2545	c:c-n:s
lin74	2546	c-n:s
lin74	2547	I-c:o:c
lin74	2548	I-c:o
lin74	2549	*-*:*-*=*:*:*-*
lin74	2550	*-*:*:*-*#*-*-*
lin74	2551	N#C-C-n
lin74	2552	*:*:*-*-*=*-*
lin74	2553	*:*-*-*=*-*
lin74	2554	*:*:*:*-*-*=*-*
lin74	2555	*-*-*=*-*-*#*
lin74	2556	N-S-O
lin74	2557	S-c:n-S
lin74	2558	N=C-N-O
lin74	2559	*:*-*=*-*-*-*
lin74	2560	*=*:*-*:*-*:*:*
lin74	2561	*=*:*-*:*-*:*
lin74	2562	*-*:*-*=*-*:*=*
lin74	2563	*-*=*-*-*-*:*=*
lin74	2564	C-C-P-O
lin74	2565	C-N=N-c
lin74	2566	S-C=c:c
lin74	2567	*=*:*:*-*=*
lin74	2568	c-c:c:c:c:o:
lin74	2569	C-C-C-C=C-C=
lin74	2570	C-C-N-S-N-
lin74	2571	*-*-*=*:*:*-*:*
lin74	2572	F-C-S=O
lin74	2573	Cl-C-c:n
lin74	2574	C-n:s:c
lin74	2575	C-n:s
lin74	2576	n-C-n:n
lin74	2577	O=C-O-n
lin74	2578	*=*:*=*-*-*
lin74	2579	*-*-*-*#*-*-*:*
lin74	2580	N-C=c:c
lin74	2581	C-N-C=c
lin74	2582	N-C=c
lin74	2583	*:*=*-*-*:*:*
lin74	2584	*-*=*-*=*-*:*-
lin74	2585	*-*#*-*:*:*-*=*
lin74	2586	*-*=*-*=*-*#*
lin74	2587	*=*:*-*-*:*-*:*
lin74	2588	*#*-*=*-*-*:*=*
lin74	2589	B-O
lin74	2590	C-C-S-c:c-n:c-
lin74	2591	C-C-C-C-N-S-
lin74	2592	C-C-N-S-c:c-N-
lin74	2593	*:*-*-*-*-*=*-*
lin74	2594	*-*=*-*:*-*:*=*
lin74	2595	*=*-*:*:*-*=*:*
lin74	2596	N=C-O-c
lin74	2597	*:*-*-*-*-*-*=*
lin74	2598	S=c:n:s
lin74	2599	O=c:n:s
lin74	2600	*#*-*-*:*-*
lin74	2601	N-N=c:n
lin74	2602	C-S-C#N
lin74	2603	C-N-S-O
lin74	2604	*=*:*=*-*:*-*
lin74	2605	N=c:c-S
lin74	2606	*:*-*:*-*=*:*:*
lin74	2607	*:*:*-*:*-*=*:*
lin74	2608	*:*-*:*-*=*:*
lin74	2609	*=*:*=*-*:*-*:*
lin74	2610	*:*:*:*-*:*-*=*
lin74	2611	*:*:*-*:*-*=*
lin74	2612	*:*-*:*-*=*
lin74	2613	*-*-*-*=*:*-*=*
lin74	2614	O=c:o:n
lin74	2615	C-C-n:s
lin74	2616	C-O-C-F
lin74	2617	Cl-C-C=N
lin74	2618	*#*-*:*-*:*-*
lin74	2619	N-N=O
lin74	2620	S-C=c:s
lin74	2621	*-*:*-*-*:*-*#*
lin74	2622	*-*-*:*-*-*#*
lin74	2623	Cl-C-O
lin74	2624	*:*-*:*:*-*-*-*
lin74	2625	*-*-*=*-*=*-*#*
lin74	2626	C=C-C-F
lin74	2627	Cl-C-O-c
lin74	2628	c-O-c:o
lin74	2629	C-S-C=c
lin74	2630	C-C-C-O-
lin74	2631	C-N-C-N-C-N-
lin74	2632	C-C-C-C-N=
lin74	2633	C-N-N-c:c-N-
lin74	2634	C-C-n:c-C-N-N=
lin74	2635	C-N-c:n-c:c-
lin74	2636	*=*:*:*-*:*:*:
lin74	2637	*=*:*:*-*:*-*:*
lin74	2638	O=C-S-c
lin74	2639	C#C-c:s
lin74	2640	C-O-C-S
lin74	2641	C-C-O-
lin74	2642	*=*-*:*:*-*#*-*
lin74	2643	c-N-N-c
lin74	2644	*-*-*=*-*=
lin74	2645	*-*=*-*=*-*:*=*
lin74	2646	*-*-*-*=*-*-*#*
lin74	2647	C-N-S-n
lin74	2648	N-S-n:c
lin74	2649	N-S-n
lin74	2650	*=*-*:*:*=*-*
lin74	2651	*=*-*:*:*=*-*:*
lin74	2652	*=*-*=*-*-*:*=*
lin74	2653	*=*:*-*-*-*:*=*
lin74	2654	N-N=c:s
lin74	2655	c-C-C=c
lin74	2656	*=*-*:*:*:*=*-*
lin74	2657	*-*#*-*:*-*
lin74	2658	*#*-*-*:*:*=*
lin74	2659	N-C=c:s
lin74	2660	C-P-C
lin74	2661	C-O-S-c
lin74	2662	C=C-C-Cl
lin74	2663	c:s:c:s
lin74	2664	s:c:s
lin74	2665	Br-C-c:c
lin74	2666	Br-C-c
lin74	2667	O=S-N-n
lin74	2668	S-N-n
lin74	2669	S-N-n:c
lin74	2670	Br-c:c-n
lin74	2671	*-*=*:*:*:*-*=*
lin74	2672	C-C-C-P
lin74	2673	O-B-O
lin74	2674	*-*=*:*:*-*=*
lin74	2675	O-S-O
lin74	2676	C-C-P-c
lin74	2677	*-*:*-*-*=*-*:
lin74	2678	C-C-C=C-S-C=
lin74	2679	c-c:n-n
lin74	2680	N#C-c:s
lin74	2681	N-N=c:c
lin74	2682	C-N-N=c
lin74	2683	c-n:c:o
lin74	2684	*=*-*-*-*:*=*-*
lin74	2685	O=S-C-n
lin74	2686	O=S-N-S
lin74	2687	S-N-S
lin74	2688	*=*-*-*:*-*#*
lin74	2689	*-*-*:*=*-*=*-*
lin74	2690	*=*-*-*=*:*:*=*
lin74	2691	N#C-C=N
lin74	2692	*=*:*=*-*-*:*:*
lin74	2693	*=*:*=*-*-*:*
lin74	2694	*#*-*=*-*:*-*:*
lin74	2695	*-*-*:*=*-*:*-*
lin74	2696	*=*-*=*-*-*-*#*
lin74	2697	*:*:*-*-*-*=*-*
lin74	2698	*=*-*-*:*:*-*#*
lin74	2699	*-*:*-*-*=*:*=*
lin74	2700	c-N-C=c
lin74	2701	*=*-*=*=*
lin74	2702	*=*-*:*=*-*-*-*
lin74	2703	*-*:*=*-*:*-*
lin74	2704	C-S-n:n
lin74	2705	*-*=*:*-*:*:*-*
lin74	2706	O-C-C=c
lin74	2707	C=C-F
lin74	2708	F-C=C-c
lin74	2709	*=*-*-*:*-*=*-
lin74	2710	I-c:c:o
lin74	2711	*-*-*=*=*
lin74	2712	S-C=c:n
lin74	2713	O=S-C-S
lin74	2714	Cl-c:n:o
lin74	2715	Cl-C=C-S
lin74	2716	*=*-*=*:*:*-*=*
lin74	2717	O-n:n-c
lin74	2718	N#C-S-c
lin74	2719	c:c:c:c:c:c:c:
lin74	2720	C-C-C-C-N-C=N-
lin74	2721	*=*-*:*-*:*-*:*
lin74	2722	*#*-*:*-*#*
lin74	2723	*#*-*=*-*:*-*-*
lin74	2724	N-P
lin74	2725	c-N-n:c
lin74	2726	c-N-n
lin74	2727	*:*-*-*:*-*-*
lin74	2728	*-*:*-*:*-*#*
lin74	2729	*=*-*=*-*:*-*-
lin74	2730	*#*-*-*=*-*-*
lin74	2731	S-n:n:n
lin74	2732	*-*:*-*=*:*-*=*
lin74	2733	C=N-N=c
lin74	2734	N=C-S-c
lin74	2735	O-C=N-S
lin74	2736	*=*-*-*=*-*=*:*
lin74	2737	O-C-P
lin74	2738	O-C-P=O
lin74	2739	*:*=*-*-*:*:*:*
lin74	2740	*:*=*-*-*:*-*-
lin74	2741	*=*:*=*-*-*:*-*
lin74	2742	c-S-C=c
lin74	2743	C-C-P-C
lin74	2744	*-*-*:*:*-*:*:
lin74	2745	*#*-*-*:*-*-*
lin74	2746	I-c:c-c
lin74	2747	c-S-N-n
lin74	2748	*=*:*:*=*-*-*=*
lin74	2749	*-*:*-*-*-*:*:
lin74	2750	*#*-*-*-*-*:*=*
lin74	2751	N-c:n-O
lin74	2752	N-C=N-n
lin74	2753	*#*-*-*:*-*=*-*
lin74	2754	*=*-*:*-*-*#*
lin74	2755	c-c:c:n:c:n:
lin74	2756	C-N-C-N-N=
lin74	2757	c:c:s:c:s:
lin74	2758	C-N-C-N=C-N=
lin74	2759	*#*-*=*-*:*=*
lin74	2760	O-C=S
lin74	2761	*#*-*-*=*-*#*
lin74	2762	*-*:*-*=*:*-*
lin74	2763	*=*-*:*-*:*:*=*
lin74	2764	C-O-P-c
lin74	2765	P-C-N-c
lin74	2766	O-C-S-c
lin74	2767	*-*:*=*-*:*:*-*
lin74	2768	*-*:*=*-*=*-*
lin74	2769	*=*:*:*=*-*=*-*
lin74	2770	N=S
lin74	2771	*-*=*-*:*=*-*-*
lin74	2772	*-*-*-*=*-*:*=
lin74	2773	*-*=*:*-*=*-*-*
lin74	2774	*-*=*-*:*=*-*
lin74	2775	*-*-*=*-*:*=
lin74	2776	*:*:*=*-*-*=*-*
lin74	2777	*:*-*=*-*-*=*:
lin74	2778	*-*=*-*:*:*=*-*
lin74	2779	*:*:*-*=*-*-*=
lin74	2780	*-*-*=*-*:*=*-
lin74	2781	*-*-*-*=*:*-*=
lin74	2782	*-*-*:*=*-*-*=
lin74	2783	Cl-C=C-Cl
lin74	2784	C-O-c:o
lin74	2785	*-*-*=*-*=*:*-*
lin74	2786	C=N-C-O
lin74	2787	C-O-S-C
lin74	2788	C=N-N-O
lin74	2789	N-n:n:n
lin74	2790	N-n:n
lin74	2791	C=C-n:n
lin74	2792	*#*-*:*:*-*:*-*
lin74	2793	*-*=*-*:*=*-*=*
lin74	2794	*=*-*:*=*-*=*
lin74	2795	*-*:*-*#*-*:*
lin74	2796	C=C-O-N
lin74	2797	*-*-*:*-
lin74	2798	*:*-*-*-*:
lin74	2799	*-*:*-*#*-*
lin74	2800	*-*:*-*=*-*=*:*
lin74	2801	N-O-c
lin74	2802	N=c:c:n
lin74	2803	*-*:*-*#*-*:*:*
lin74	2804	*-*-*-*:*-*-*#*
lin74	2805	N=C-S=O
lin74	2806	O=C-C-P
lin74	2807	*#*-*-*-*-
lin74	2808	C-S-C-O
lin74	2809	*-*-*#*-*-*-*=*
lin74	2810	N-O-S-c
lin74	2811	N-O-S
lin74	2812	N-O-S=O
lin74	2813	*#*-*=*-*=*-*-*
lin74	2814	*=*:*=*-*-*-*-*
lin74	2815	*=*-*-*-*#*-*:*
lin74	2816	*=*-*-*-*#*-*
lin74	2817	C-C-C=C-n:c=
lin74	2818	N-S-c:c:c-
lin74	2819	C-C-S-c:c:n-
lin74	2820	C-C-N-C-S-C=
lin74	2821	P-O-c:c
lin74	2822	P-O-c
lin74	2823	S-N-N-c
lin74	2824	O-P-O-c
lin74	2825	N-N=c:o
lin74	2826	P=S
lin74	2827	*-*-*:*-*=*-*=
lin74	2828	S-N-S-c
lin74	2829	*=*:*-*:*:*:*:
lin74	2830	*-*=*-*-*:*-*#*
lin74	2831	n-C-C-n
lin74	2832	*#*-*-*-*-*-*=
lin74	2833	*#*-*-*-*-*-*-
lin74	2834	N-C-S-N
lin74	2835	*-*:*:*=*-*=*-*
lin74	2836	*=*=*-*-*
lin74	2837	*-*:*-*-*=*:*-*
lin74	2838	O-c:s
lin74	2839	N-n:c=S
lin74	2840	N-S-C=N
lin74	2841	*:*-*-*-*:*-*=
lin74	2842	*=*-*-*=*:*-*=*
lin74	2843	*:*-*-*-*=*-*=*
lin74	2844	c:c-N-n
lin74	2845	Br-C=C-c
lin74	2846	*#*-*-*:*-*-*-*
lin74	2847	O-C-P-c
lin74	2848	*-*=*-*=*:*:*-*
lin74	2849	C=N-N=O
lin74	2850	N-C-N-n
lin74	2851	N-O-c:c
lin74	2852	*#*-*=*-*=*
lin74	2853	*-*#*-*:*-*-*
lin74	2854	Br-C-C-N
lin74	2855	C=c:c:c
lin74	2856	*#*-*-*-*:*-*#*
lin74	2857	C-N-P
lin74	2858	C-C-N-P
lin74	2859	c:n-c:o
lin74	2860	n-c:o
lin74	2861	S-c:o:n
lin74	2862	*#*-*:*-*:*-*:*
lin74	2863	*:*-*:*:*-*=*-*
lin74	2864	S-C-S-c
lin74	2865	C-N=S
lin74	2866	*=*=*-*-*-*
lin74	2867	N-C-N=O
lin74	2868	*#*-*-*:*-*-*=
lin74	2869	*=*=*-*-*=*
lin74	2870	*#*-*:*:*:*:*=*
lin74	2871	c-O-C-n
lin74	2872	F-C-N
lin74	2873	C-N-c:c-N-c:c-
lin74	2874	C-C-c:c-N=
lin74	2875	C-C-S-c:c-N=
lin74	2876	C-C-C-O-C-C=
lin74	2877	C-C-N-O-C=
lin74	2878	C-c:c-S-c:n-
lin74	2879	C-N-C-S-N=
lin74	2880	O=P-O-c
lin74	2881	*-*=*-*=*-*-*#*
lin74	2882	S=C-O-c
lin74	2883	*=*-*=*-*-*#*
lin74	2884	Si
lin74	2885	C-Si
lin74	2886	O-S-c:n
lin74	2887	*#*-*-*=*-*
lin74	2888	N=S=O
lin74	2889	*=*=*-*-*:*
lin74	2890	*=*=*-*-*:*:*
lin74	2891	*=*=*-*-*:*:*:*
lin74	2892	*-*:*-*=*:*-*-*
lin74	2893	*-*-*:*-*=*:*-*
lin74	2894	*-*-*:*:*-*=
lin74	2895	*=*-*-*:*=*-*
lin74	2896	C-C-S-n
lin74	2897	Br-C-C=O
lin74	2898	Br-c:c=O
lin74	2899	F-c:c=O
lin74	2900	N=S-c:c
lin74	2901	N=S-c
lin74	2902	*-*-*-*=*=*
lin74	2903	*:*-*:*-*:*-*
lin74	2904	*:*:*-*:*-*:*-*
lin74	2905	*-*=*=*-*
lin74	2906	*-*-*=*-*-*=*:*
lin74	2907	*-*-*-*#*-*=*
lin74	2908	*-*-*#*-*=*
lin74	2909	*:*-*-*=*-*:*:
lin74	2910	*:*-*=*-*-*:*:
lin74	2911	*#*-*-*=*-*=*
lin74	2912	*-*-*=*-
lin74	2913	*=*:*-*-*=*:*:*
lin74	2914	*=*:*-*-*=*:*
lin74	2915	*-*-*-*:*:*-*=
lin74	2916	B-O-C
lin74	2917	O=c:n-n
lin74	2918	*-*:*=*-*-*:*=*
lin74	2919	*#*-*-*-*-*#*-*
lin74	2920	*#*-*=*-*:*-*=*
lin74	2921	Cl-c:n:s
lin74	2922	n-S-c:s
lin74	2923	B-C-C-C
lin74	2924	B-C-C
lin74	2925	B-C
lin74	2926	n:n-c:o
lin74	2927	*-*#*-*-*-*:*-*
lin74	2928	*-*-*=*:*:*-*=*
lin74	2929	C-P-C-N
lin74	2930	*-*#*-*-*:*:*-*
lin74	2931	*#*-*-*=*-*-*-*
lin74	2932	C-N-N-O
lin74	2933	*=*-*:*-*-*-*#*
lin74	2934	B-c:c:c
lin74	2935	B-c:c
lin74	2936	B-c
lin74	2937	Cl-C=N
lin74	2938	*=*-*:*:*=*-*-*
lin74	2939	*=*-*=*:*-*-*-*
lin74	2940	*-*:*:*=*-*-*=*
lin74	2941	C-C-N=C-N-C=
lin74	2942	C-C-C-C-O-C=
lin74	2943	C-C-C-C=C-N=
lin74	2944	C-C-S-C-C=
lin74	2945	C-N-c:c-O-
lin74	2946	C-O-C-O-C-c:c-
lin74	2947	C-C-c:c-
lin74	2948	C-N-c:c-N=C-N=
lin74	2949	N-P=O
lin74	2950	N-P-O
lin74	2951	P-N-c
lin74	2952	C-O-P=S
lin74	2953	O-P=S
lin74	2954	*=*:*-*=*-*=*-*
lin74	2955	*-*=*:*-*=*-*#*
lin74	2956	*=*:*-*=*-*#*
lin74	2957	*#*-*-*-*=*:*
lin74	2958	*#*-*-*-*=*:*:*
lin74	2959	*=*:*:*-*=*-*#*
lin74	2960	*-*:*=*-*-*-*#*
lin74	2961	P-N-c:c
lin74	2962	*=*:*:*-*-*=*
lin74	2963	*-*-*:*-*:*-*#*
lin74	2964	C-C-Si
lin74	2965	C-Si-C
lin74	2966	n-N-c:n
lin74	2967	O-c:s:c
lin74	2968	O-P-N-c
lin74	2969	*#*-*-*=*-*-*:*
lin74	2970	C-S=N
lin74	2971	*=*:*:*-*-*=*:*
lin74	2972	*-*-*:*:*-*-
lin74	2973	*:*-*#*-*-*-*:*
lin74	2974	*-*-*=*-*:*-*#*
lin74	2975	Br-C-Br
lin74	2976	*=*:*-*=*:*:*
lin74	2977	*=*:*-*=*:*:*:*
lin74	2978	*=*:*-*=*:*
lin74	2979	*-*=*-*-*-*=*:*
lin74	2980	*=*-*-*:*=*-*:*
lin74	2981	O-C-P-O
lin74	2982	*:*-*-*:*:*-*=*
lin74	2983	*-*-*-*=
lin74	2984	*-*-*:*-*#*-*:*
lin74	2985	*:*-*#*-*:*-*:*
lin74	2986	*-*#*-*:*-*:*
lin74	2987	*-*#*-*:*-*:*:*
lin74	2988	C#C-c:n
lin74	2989	Br-C=C-C
lin74	2990	P-c:n
lin74	2991	*:*=*-*-*-*=*-
lin74	2992	N=C-C=c
lin74	2993	N=c:s:s
lin74	2994	*#*-*=*-*-*=*-*
lin74	2995	*-*=*:*-*-*=*-*
lin74	2996	*-*-*=*:*-*:*:*
lin74	2997	*-*-*=*:*-*:*
lin74	2998	B-O-C-C
lin74	2999	C-O-B-O
lin74	3000	*:*:*-*#*-*:*-*
lin74	3001	*:*-*#*-*:*-*
lin74	3002	N-O=C-c
lin74	3003	C=N-O=C
lin74	3004	C=O-N
lin74	3005	C-C=O-N
lin74	3006	*=*-*:*-*-*:*=*
lin74	3007	O-C=N-c
lin74	3008	*-*=*:*=*-*
lin74	3009	*-*-*=*=*-*
lin74	3010	S=C-c:n
lin74	3011	*#*-*:*-*-*=*-*
lin74	3012	Br-C-C=N
lin74	3013	*=*:*-*=*:*:*-*
lin74	3014	*=*-*-*-*#*-*-*
lin74	3015	*-*=*-*:*-*#*
lin74	3016	*-*:*-*#*-*-*
lin74	3017	*-*-*#*-*:*-*-*
lin74	3018	Br-C-C=C
lin74	3019	*:*:*-*:*:*-*:
lin74	3020	*:*-*:*:*-*:
lin74	3021	*-*:*-*:*:
lin74	3022	*:*-*:*-*:*:
lin74	3023	*:*:*-*:*-*:*:
lin74	3024	*:*:*:*-*:*-*:
lin74	3025	*:*:*-*:*-*:
lin74	3026	C-B-O
lin74	3027	C-C-B-O
lin74	3028	B-C-N-C
lin74	3029	B-C-N
lin74	3030	N-C-B-O
lin74	3031	*=*-*-*-*-*#*-*
lin74	3032	S=N-C-c
lin74	3033	*-*=*=*-*-*-*
lin74	3034	*=*=*-*-*:*-*
lin74	3035	c-C=C-n
lin74	3036	*-*=*:*=*-*:*:*
lin74	3037	*-*=*:*=*-*:*
lin74	3038	P-c:n:c
lin74	3039	Cl-c:o:c
lin74	3040	Cl-c:o
lin74	3041	*-*-*:*=*-*:*=*
lin74	3042	*-*:*=*-*:*=*
lin74	3043	N=C-n:c
lin74	3044	N=C-n
lin74	3045	*:*-*=*:*-*-*:*
lin74	3046	S=C-n
lin74	3047	C-N=S-C
lin74	3048	O=C-N=S
lin74	3049	C-N-O-c
lin74	3050	C-N=S=O
lin74	3051	O-C-C-P
lin74	3052	*-*=*-*=*=*
